type,duration,date,startTime,endTime,nemTime,quality,kwh,perKwh,channelType,channelIdentifier,cost,renewables,spotPerKwh,spikeStatus,tariffInformation,descriptor
Usage,30,2024-11-11,2024-11-11T06:30:01Z,2024-11-11T07:00:00Z,2024-11-11T17:00:00+10:00,billable,0,33.0809,controlledLoad,E2,0,17.408,24.5283,none,,neutral
Usage,30,2024-11-11,2024-11-11T07:00:01Z,2024-11-11T07:30:00Z,2024-11-11T17:30:00+10:00,billable,0,33.86879,controlledLoad,E2,0,13.819999999999999,25.27981,none,,neutral
Usage,30,2024-11-11,2024-11-11T07:30:01Z,2024-11-11T08:00:00Z,2024-11-11T18:00:00+10:00,billable,0,361.09088,controlledLoad,E2,0,7.91,337.3896,spike,,spike
Usage,30,2024-11-11,2024-11-11T08:00:01Z,2024-11-11T08:30:00Z,2024-11-11T18:30:00+10:00,billable,0,357.17992,controlledLoad,E2,0,5.069,333.65926,spike,,spike
Usage,30,2024-11-11,2024-11-11T08:30:01Z,2024-11-11T09:00:00Z,2024-11-11T19:00:00+10:00,billable,0,31.80134,controlledLoad,E2,0,4.532,23.30784,none,,neutral
Usage,30,2024-11-11,2024-11-11T09:00:01Z,2024-11-11T09:30:00Z,2024-11-11T19:30:00+10:00,billable,0,34.36545,controlledLoad,E2,0,5.3260000000000005,25.75353,none,,neutral
Usage,30,2024-11-11,2024-11-11T09:30:01Z,2024-11-11T10:00:00Z,2024-11-11T20:00:00+10:00,billable,0,29.20787,controlledLoad,E2,0,6.053,20.83414,none,,low
Usage,30,2024-11-11,2024-11-11T10:00:01Z,2024-11-11T10:30:00Z,2024-11-11T20:30:00+10:00,billable,0,26.54621,controlledLoad,E2,0,6.079,18.29541,none,,low
Usage,30,2024-11-11,2024-11-11T10:30:01Z,2024-11-11T11:00:00Z,2024-11-11T21:00:00+10:00,billable,0,27.18457,controlledLoad,E2,0,5.629,18.90429,none,,low
Usage,30,2024-11-11,2024-11-11T11:00:01Z,2024-11-11T11:30:00Z,2024-11-11T21:30:00+10:00,billable,0,25.26944,controlledLoad,E2,0,5.9319999999999995,17.07761,none,,low
Usage,30,2024-11-11,2024-11-11T11:30:01Z,2024-11-11T12:00:00Z,2024-11-11T22:00:00+10:00,billable,0,24.75305,controlledLoad,E2,0,6.503,16.58506,none,,low
Usage,30,2024-11-11,2024-11-11T12:00:01Z,2024-11-11T12:30:00Z,2024-11-11T22:30:00+10:00,billable,0,24.64577,controlledLoad,E2,0,6.601,16.48274,none,,low
Usage,30,2024-11-11,2024-11-11T12:30:01Z,2024-11-11T13:00:00Z,2024-11-11T23:00:00+10:00,billable,0,27.39709,controlledLoad,E2,0,5.312,19.10699,none,,low
Usage,30,2024-11-11,2024-11-11T13:00:01Z,2024-11-11T13:30:00Z,2024-11-11T23:30:00+10:00,billable,0,24.63823,controlledLoad,E2,0,4.916,16.47555,none,,low
Usage,30,2024-11-11,2024-11-11T13:30:01Z,2024-11-11T14:00:00Z,2024-11-12T00:00:00+10:00,billable,0,27.72099,controlledLoad,E2,0,4.216,19.41593,none,,low
Usage,30,2024-11-12,2024-11-11T14:00:01Z,2024-11-11T14:30:00Z,2024-11-12T00:30:00+10:00,billable,0,32.14439,controlledLoad,E2,0,4.875,23.63505,none,,neutral
Usage,30,2024-11-12,2024-11-11T14:30:01Z,2024-11-11T15:00:00Z,2024-11-12T01:00:00+10:00,billable,0,26.94504,controlledLoad,E2,0,4.579,18.67582,none,,low
Usage,30,2024-11-12,2024-11-11T15:00:01Z,2024-11-11T15:30:00Z,2024-11-12T01:30:00+10:00,billable,0,25.08274,controlledLoad,E2,0,4.198,16.89953,none,,low
Usage,30,2024-11-12,2024-11-11T15:30:01Z,2024-11-11T16:00:00Z,2024-11-12T02:00:00+10:00,billable,0,27.38515,controlledLoad,E2,0,5.1979999999999995,19.0956,none,,low
Usage,30,2024-11-12,2024-11-11T16:00:01Z,2024-11-11T16:30:00Z,2024-11-12T02:30:00+10:00,billable,0,25.15856,controlledLoad,E2,0,5.432,16.97185,none,,low
Usage,30,2024-11-12,2024-11-11T16:30:01Z,2024-11-11T17:00:00Z,2024-11-12T03:00:00+10:00,billable,0,24.88765,controlledLoad,E2,0,6.1,16.71345,none,,low
Usage,30,2024-11-12,2024-11-11T17:00:01Z,2024-11-11T17:30:00Z,2024-11-12T03:30:00+10:00,billable,0,25.13361,controlledLoad,E2,0,6.381,16.94805,none,,low
Usage,30,2024-11-12,2024-11-11T17:30:01Z,2024-11-11T18:00:00Z,2024-11-12T04:00:00+10:00,billable,0,26.73252,controlledLoad,E2,0,5.717,18.47312,none,,low
Usage,30,2024-11-12,2024-11-11T18:00:01Z,2024-11-11T18:30:00Z,2024-11-12T04:30:00+10:00,billable,0,28.74288,controlledLoad,E2,0,5.225,20.39063,none,,low
Usage,30,2024-11-12,2024-11-11T18:30:01Z,2024-11-11T19:00:00Z,2024-11-12T05:00:00+10:00,billable,0,31.20614,controlledLoad,E2,0,5.224,22.74013,none,,neutral
Usage,30,2024-11-12,2024-11-11T19:00:01Z,2024-11-11T19:30:00Z,2024-11-12T05:30:00+10:00,billable,0,32.4443,controlledLoad,E2,0,6.017,23.9211,none,,neutral
Usage,30,2024-11-12,2024-11-11T19:30:01Z,2024-11-11T20:00:00Z,2024-11-12T06:00:00+10:00,billable,0,24.95808,controlledLoad,E2,0,12.063,16.78063,none,,low
Usage,30,2024-11-12,2024-11-11T20:00:01Z,2024-11-11T20:30:00Z,2024-11-12T06:30:00+10:00,billable,0,22.28485,controlledLoad,E2,0,21.582,14.23085,none,,low
Usage,30,2024-11-12,2024-11-11T20:30:01Z,2024-11-11T21:00:00Z,2024-11-12T07:00:00+10:00,billable,0,20.8945,controlledLoad,E2,0,31.219,12.90472,none,,low
Usage,30,2024-11-12,2024-11-11T21:00:01Z,2024-11-11T21:30:00Z,2024-11-12T07:30:00+10:00,billable,0,24.51817,controlledLoad,E2,0,34.988,16.36103,none,,low
Usage,30,2024-11-12,2024-11-11T21:30:01Z,2024-11-11T22:00:00Z,2024-11-12T08:00:00+10:00,billable,0,21.49266,controlledLoad,E2,0,39.289,13.47525,none,,low
Usage,30,2024-11-12,2024-11-11T22:00:01Z,2024-11-11T22:30:00Z,2024-11-12T08:30:00+10:00,billable,0,16.74884,controlledLoad,E2,0,46.493,8.95052,none,,veryLow
Usage,30,2024-11-12,2024-11-11T22:30:01Z,2024-11-11T23:00:00Z,2024-11-12T09:00:00+10:00,billable,0,16.59396,controlledLoad,E2,0,50.971,8.80279,none,,veryLow
Usage,30,2024-11-12,2024-11-11T23:00:01Z,2024-11-11T23:30:00Z,2024-11-12T09:30:00+10:00,billable,0,17.37797,controlledLoad,E2,0,55.358,9.55059,none,,veryLow
Usage,30,2024-11-12,2024-11-11T23:30:01Z,2024-11-12T00:00:00Z,2024-11-12T10:00:00+10:00,billable,0,16.62831,controlledLoad,E2,0,58.079,8.83555,none,,veryLow
Usage,30,2024-11-12,2024-11-12T00:00:01Z,2024-11-12T00:30:00Z,2024-11-12T10:30:00+10:00,billable,0,16.53658,controlledLoad,E2,0,58.865,8.74806,none,,veryLow
Usage,30,2024-11-12,2024-11-12T00:30:01Z,2024-11-12T01:00:00Z,2024-11-12T11:00:00+10:00,billable,0,18.55815,controlledLoad,E2,0,58.022,10.67627,none,,veryLow
Usage,30,2024-11-12,2024-11-12T01:00:01Z,2024-11-12T01:30:00Z,2024-11-12T11:30:00+10:00,billable,0,21.99691,controlledLoad,E2,0,57.437000000000005,13.95621,none,,low
Usage,30,2024-11-12,2024-11-12T01:30:01Z,2024-11-12T02:00:00Z,2024-11-12T12:00:00+10:00,billable,0,21.95064,controlledLoad,E2,0,56.565,13.91208,none,,low
Usage,30,2024-11-12,2024-11-12T02:00:01Z,2024-11-12T02:30:00Z,2024-11-12T12:30:00+10:00,billable,0,15.15988,controlledLoad,E2,0,59.743,7.43494,none,,veryLow
Usage,30,2024-11-12,2024-11-12T02:30:01Z,2024-11-12T03:00:00Z,2024-11-12T13:00:00+10:00,billable,0,15.59756,controlledLoad,E2,0,61.12499999999999,7.85241,none,,veryLow
Usage,30,2024-11-12,2024-11-12T03:00:01Z,2024-11-12T03:30:00Z,2024-11-12T13:30:00+10:00,billable,0,17.98361,controlledLoad,E2,0,57.179,10.12826,none,,veryLow
Usage,30,2024-11-12,2024-11-12T03:30:01Z,2024-11-12T04:00:00Z,2024-11-12T14:00:00+10:00,billable,0,26.88674,controlledLoad,E2,0,53.051,18.62021,none,,low
Usage,30,2024-11-12,2024-11-12T04:00:01Z,2024-11-12T04:30:00Z,2024-11-12T14:30:00+10:00,billable,0,25.80445,controlledLoad,E2,0,50.55,17.58791,none,,low
Usage,30,2024-11-12,2024-11-12T04:30:01Z,2024-11-12T05:00:00Z,2024-11-12T15:00:00+10:00,billable,0,22.65644,controlledLoad,E2,0,47.476,14.58528,none,,low
Usage,30,2024-11-12,2024-11-12T05:00:01Z,2024-11-12T05:30:00Z,2024-11-12T15:30:00+10:00,billable,0,24.6125,controlledLoad,E2,0,46.921,16.45101,none,,low
Usage,30,2024-11-12,2024-11-12T05:30:01Z,2024-11-12T06:00:00Z,2024-11-12T16:00:00+10:00,billable,0,27.27875,controlledLoad,E2,0,43.132999999999996,18.99412,none,,low
Usage,30,2024-11-12,2024-11-12T06:00:01Z,2024-11-12T06:30:00Z,2024-11-12T16:30:00+10:00,billable,0,33.57139,controlledLoad,E2,0,35.025,24.99614,none,,neutral
Usage,30,2024-11-12,2024-11-12T06:30:01Z,2024-11-12T07:00:00Z,2024-11-12T17:00:00+10:00,billable,0,40.01795,controlledLoad,E2,0,26.619,31.14498,none,,neutral
Usage,30,2024-11-12,2024-11-12T07:00:01Z,2024-11-12T07:30:00Z,2024-11-12T17:30:00+10:00,billable,0,32.70955,controlledLoad,E2,0,21.068,24.1741,none,,neutral
Usage,30,2024-11-12,2024-11-12T07:30:01Z,2024-11-12T08:00:00Z,2024-11-12T18:00:00+10:00,billable,0,70.53309,controlledLoad,E2,0,15.223999999999998,60.25082,none,,high
Usage,30,2024-11-12,2024-11-12T08:00:01Z,2024-11-12T08:30:00Z,2024-11-12T18:30:00+10:00,billable,0,51.96159,controlledLoad,E2,0,8.878,42.53702,none,,high
Usage,30,2024-11-12,2024-11-12T08:30:01Z,2024-11-12T09:00:00Z,2024-11-12T19:00:00+10:00,billable,0,47.6303,controlledLoad,E2,0,6.524000000000001,38.40576,none,,high
Usage,30,2024-11-12,2024-11-12T09:00:01Z,2024-11-12T09:30:00Z,2024-11-12T19:30:00+10:00,billable,0,38.92328,controlledLoad,E2,0,6.668,30.10086,none,,neutral
Usage,30,2024-11-12,2024-11-12T09:30:01Z,2024-11-12T10:00:00Z,2024-11-12T20:00:00+10:00,billable,0,35.25278,controlledLoad,E2,0,7.838000000000001,26.59988,none,,neutral
Usage,30,2024-11-12,2024-11-12T10:00:01Z,2024-11-12T10:30:00Z,2024-11-12T20:30:00+10:00,billable,0,27.98323,controlledLoad,E2,0,7.686999999999999,19.66606,none,,low
Usage,30,2024-11-12,2024-11-12T10:30:01Z,2024-11-12T11:00:00Z,2024-11-12T21:00:00+10:00,billable,0,29.04662,controlledLoad,E2,0,8.443000000000001,20.68034,none,,low
Usage,30,2024-11-12,2024-11-12T11:00:01Z,2024-11-12T11:30:00Z,2024-11-12T21:30:00+10:00,billable,0,27.74126,controlledLoad,E2,0,8.860999999999999,19.43527,none,,low
Usage,30,2024-11-12,2024-11-12T11:30:01Z,2024-11-12T12:00:00Z,2024-11-12T22:00:00+10:00,billable,0,31.96633,controlledLoad,E2,0,8.547,23.46521,none,,neutral
Usage,30,2024-11-12,2024-11-12T12:00:01Z,2024-11-12T12:30:00Z,2024-11-12T22:30:00+10:00,billable,0,25.40498,controlledLoad,E2,0,8.327,17.20689,none,,low
Usage,30,2024-11-12,2024-11-12T12:30:01Z,2024-11-12T13:00:00Z,2024-11-12T23:00:00+10:00,billable,0,23.84168,controlledLoad,E2,0,8.812000000000001,15.71578,none,,low
Usage,30,2024-11-12,2024-11-12T13:00:01Z,2024-11-12T13:30:00Z,2024-11-12T23:30:00+10:00,billable,0,24.08082,controlledLoad,E2,0,7.716000000000001,15.94388,none,,low
Usage,30,2024-11-12,2024-11-12T13:30:01Z,2024-11-12T14:00:00Z,2024-11-13T00:00:00+10:00,billable,0,32.97008,controlledLoad,E2,0,7.263999999999999,24.4226,none,,neutral
Usage,30,2024-11-13,2024-11-12T14:00:01Z,2024-11-12T14:30:00Z,2024-11-13T00:30:00+10:00,billable,0,31.85886,controlledLoad,E2,0,8.032,23.3627,none,,neutral
Usage,30,2024-11-13,2024-11-12T14:30:01Z,2024-11-12T15:00:00Z,2024-11-13T01:00:00+10:00,billable,0,28.6634,controlledLoad,E2,0,9.364,20.31482,none,,low
Usage,30,2024-11-13,2024-11-12T15:00:01Z,2024-11-12T15:30:00Z,2024-11-13T01:30:00+10:00,billable,0,25.81056,controlledLoad,E2,0,10.294,17.59373,none,,low
Usage,30,2024-11-13,2024-11-12T15:30:01Z,2024-11-12T16:00:00Z,2024-11-13T02:00:00+10:00,billable,0,22.1541,controlledLoad,E2,0,9.699,14.10614,none,,low
Usage,30,2024-11-13,2024-11-12T16:00:01Z,2024-11-12T16:30:00Z,2024-11-13T02:30:00+10:00,billable,0,20.81607,controlledLoad,E2,0,8.751000000000001,12.82991,none,,low
Usage,30,2024-11-13,2024-11-12T16:30:01Z,2024-11-12T17:00:00Z,2024-11-13T03:00:00+10:00,billable,0,20.04041,controlledLoad,E2,0,8.564,12.09007,none,,veryLow
Usage,30,2024-11-13,2024-11-12T17:00:01Z,2024-11-12T17:30:00Z,2024-11-13T03:30:00+10:00,billable,0,19.38763,controlledLoad,E2,0,8.271,11.46744,none,,veryLow
Usage,30,2024-11-13,2024-11-12T17:30:01Z,2024-11-12T18:00:00Z,2024-11-13T04:00:00+10:00,billable,0,20.17643,controlledLoad,E2,0,7.144,12.21981,none,,veryLow
Usage,30,2024-11-13,2024-11-12T18:00:01Z,2024-11-12T18:30:00Z,2024-11-13T04:30:00+10:00,billable,0,21.86199,controlledLoad,E2,0,7.242999999999999,13.82752,none,,low
Usage,30,2024-11-13,2024-11-12T18:30:01Z,2024-11-12T19:00:00Z,2024-11-13T05:00:00+10:00,billable,0,23.69924,controlledLoad,E2,0,6.9879999999999995,15.57992,none,,low
Usage,30,2024-11-13,2024-11-12T19:00:01Z,2024-11-12T19:30:00Z,2024-11-13T05:30:00+10:00,billable,0,25.36508,controlledLoad,E2,0,8.622,17.16883,none,,low
Usage,30,2024-11-13,2024-11-12T19:30:01Z,2024-11-12T20:00:00Z,2024-11-13T06:00:00+10:00,billable,0,23.38997,controlledLoad,E2,0,16.116,15.28494,none,,low
Usage,30,2024-11-13,2024-11-12T20:00:01Z,2024-11-12T20:30:00Z,2024-11-13T06:30:00+10:00,billable,0,19.41366,controlledLoad,E2,0,25.427,11.49227,none,,veryLow
Usage,30,2024-11-13,2024-11-12T20:30:01Z,2024-11-12T21:00:00Z,2024-11-13T07:00:00+10:00,billable,0,21.3525,controlledLoad,E2,0,30.898999999999997,13.34156,none,,low
Usage,30,2024-11-13,2024-11-12T21:00:01Z,2024-11-12T21:30:00Z,2024-11-13T07:30:00+10:00,billable,0,20.42652,controlledLoad,E2,0,36.525,12.45835,none,,veryLow
Usage,30,2024-11-13,2024-11-12T21:30:01Z,2024-11-12T22:00:00Z,2024-11-13T08:00:00+10:00,billable,0,16.87361,controlledLoad,E2,0,43.483,9.06953,none,,veryLow
Usage,30,2024-11-13,2024-11-12T22:00:01Z,2024-11-12T22:30:00Z,2024-11-13T08:30:00+10:00,billable,0,15.18115,controlledLoad,E2,0,46.365,7.45523,none,,veryLow
Usage,30,2024-11-13,2024-11-12T22:30:01Z,2024-11-12T23:00:00Z,2024-11-13T09:00:00+10:00,billable,0,13.01338,controlledLoad,E2,0,50.160000000000004,5.38757,none,,veryLow
Usage,30,2024-11-13,2024-11-12T23:00:01Z,2024-11-12T23:30:00Z,2024-11-13T09:30:00+10:00,billable,0,14.69346,controlledLoad,E2,0,55.532000000000004,6.99006,none,,veryLow
Usage,30,2024-11-13,2024-11-12T23:30:01Z,2024-11-13T00:00:00Z,2024-11-13T10:00:00+10:00,billable,0,14.37564,controlledLoad,E2,0,57.886,6.68692,none,,veryLow
Usage,30,2024-11-13,2024-11-13T00:00:01Z,2024-11-13T00:30:00Z,2024-11-13T10:30:00+10:00,billable,0,14.301,controlledLoad,E2,0,58.553,6.61573,none,,veryLow
Usage,30,2024-11-13,2024-11-13T00:30:01Z,2024-11-13T01:00:00Z,2024-11-13T11:00:00+10:00,billable,0,6.84775,controlledLoad,E2,0,65.086,-0.4933,none,,extremelyLow
Usage,30,2024-11-13,2024-11-13T01:00:01Z,2024-11-13T01:30:00Z,2024-11-13T11:30:00+10:00,billable,0,3.7861,controlledLoad,E2,0,67,-3.41356,none,,extremelyLow
Usage,30,2024-11-13,2024-11-13T01:30:01Z,2024-11-13T02:00:00Z,2024-11-13T12:00:00+10:00,billable,0,2.90538,controlledLoad,E2,0,66.62400000000001,-4.2536,none,,extremelyLow
Usage,30,2024-11-13,2024-11-13T02:00:01Z,2024-11-13T02:30:00Z,2024-11-13T12:30:00+10:00,billable,0,2.96087,controlledLoad,E2,0,64.544,-4.20067,none,,extremelyLow
Usage,30,2024-11-13,2024-11-13T02:30:01Z,2024-11-13T03:00:00Z,2024-11-13T13:00:00+10:00,billable,0,3.11723,controlledLoad,E2,0,64.606,-4.05154,none,,extremelyLow
Usage,30,2024-11-13,2024-11-13T03:00:01Z,2024-11-13T03:30:00Z,2024-11-13T13:30:00+10:00,billable,0,14.04885,controlledLoad,E2,0,65.92,6.37522,none,,veryLow
Usage,30,2024-11-13,2024-11-13T03:30:01Z,2024-11-13T04:00:00Z,2024-11-13T14:00:00+10:00,billable,0,8.76092,controlledLoad,E2,0,62.797000000000004,1.33151,none,,veryLow
Usage,30,2024-11-13,2024-11-13T04:00:01Z,2024-11-13T04:30:00Z,2024-11-13T14:30:00+10:00,billable,0,27.7946,controlledLoad,E2,0,56.196999999999996,19.48614,none,,low
Usage,30,2024-11-13,2024-11-13T04:30:01Z,2024-11-13T05:00:00Z,2024-11-13T15:00:00+10:00,billable,0,19.38643,controlledLoad,E2,0,47.293,11.46629,none,,veryLow
Usage,30,2024-11-13,2024-11-13T05:00:01Z,2024-11-13T05:30:00Z,2024-11-13T15:30:00+10:00,billable,0,29.08108,controlledLoad,E2,0,40.621,20.71321,none,,low
Usage,30,2024-11-13,2024-11-13T05:30:01Z,2024-11-13T06:00:00Z,2024-11-13T16:00:00+10:00,billable,0,25.47771,controlledLoad,E2,0,33.939,17.27626,none,,low
Usage,30,2024-11-13,2024-11-13T06:00:01Z,2024-11-13T06:30:00Z,2024-11-13T16:30:00+10:00,billable,0,20.83217,controlledLoad,E2,0,28.63,12.84526,none,,low
Usage,30,2024-11-13,2024-11-13T06:30:01Z,2024-11-13T07:00:00Z,2024-11-13T17:00:00+10:00,billable,0,28.31635,controlledLoad,E2,0,25.613999999999997,19.9838,none,,low
Usage,30,2024-11-13,2024-11-13T07:00:01Z,2024-11-13T07:30:00Z,2024-11-13T17:30:00+10:00,billable,0,36.92538,controlledLoad,E2,0,18.879,28.19523,none,,neutral
Usage,30,2024-11-13,2024-11-13T07:30:01Z,2024-11-13T08:00:00Z,2024-11-13T18:00:00+10:00,billable,0,25.90115,controlledLoad,E2,0,14.297,17.68014,none,,low
Usage,30,2024-11-13,2024-11-13T08:00:01Z,2024-11-13T08:30:00Z,2024-11-13T18:30:00+10:00,billable,0,23.94775,controlledLoad,E2,0,10.066,15.81696,none,,low
Usage,30,2024-11-13,2024-11-13T08:30:01Z,2024-11-13T09:00:00Z,2024-11-13T19:00:00+10:00,billable,0,34.20917,controlledLoad,E2,0,5.769,25.60447,none,,neutral
Usage,30,2024-11-13,2024-11-13T09:00:01Z,2024-11-13T09:30:00Z,2024-11-13T19:30:00+10:00,billable,0,38.37614,controlledLoad,E2,0,5.04,29.57899,none,,neutral
Usage,30,2024-11-13,2024-11-13T09:30:01Z,2024-11-13T10:00:00Z,2024-11-13T20:00:00+10:00,billable,0,31.54827,controlledLoad,E2,0,4.68,23.06646,none,,neutral
Usage,30,2024-11-13,2024-11-13T10:00:01Z,2024-11-13T10:30:00Z,2024-11-13T20:30:00+10:00,billable,0,31.37091,controlledLoad,E2,0,5.0040000000000004,22.89729,none,,neutral
Usage,30,2024-11-13,2024-11-13T10:30:01Z,2024-11-13T11:00:00Z,2024-11-13T21:00:00+10:00,billable,0,26.73551,controlledLoad,E2,0,7.103,18.47597,none,,low
Usage,30,2024-11-13,2024-11-13T11:00:01Z,2024-11-13T11:30:00Z,2024-11-13T21:30:00+10:00,billable,0,27.98075,controlledLoad,E2,0,7.598000000000001,19.6637,none,,low
Usage,30,2024-11-13,2024-11-13T11:30:01Z,2024-11-13T12:00:00Z,2024-11-13T22:00:00+10:00,billable,0,26.0665,controlledLoad,E2,0,6.1240000000000006,17.83785,none,,low
Usage,30,2024-11-13,2024-11-13T12:00:01Z,2024-11-13T12:30:00Z,2024-11-13T22:30:00+10:00,billable,0,28.33947,controlledLoad,E2,0,5.686,20.00585,none,,low
Usage,30,2024-11-13,2024-11-13T12:30:01Z,2024-11-13T13:00:00Z,2024-11-13T23:00:00+10:00,billable,0,26.80909,controlledLoad,E2,0,6.064,18.54615,none,,low
Usage,30,2024-11-13,2024-11-13T13:00:01Z,2024-11-13T13:30:00Z,2024-11-13T23:30:00+10:00,billable,0,27.62665,controlledLoad,E2,0,7.242999999999999,19.32595,none,,low
Usage,30,2024-11-13,2024-11-13T13:30:01Z,2024-11-13T14:00:00Z,2024-11-14T00:00:00+10:00,billable,0,29.95649,controlledLoad,E2,0,7.224,21.54819,none,,low
Usage,30,2024-11-14,2024-11-13T14:00:01Z,2024-11-13T14:30:00Z,2024-11-14T00:30:00+10:00,billable,0,32.73528,controlledLoad,E2,0,6.954000000000001,24.19865,none,,neutral
Usage,30,2024-11-14,2024-11-13T14:30:01Z,2024-11-13T15:00:00Z,2024-11-14T01:00:00+10:00,billable,0,23.96295,controlledLoad,E2,0,7.4319999999999995,15.83145,none,,low
Usage,30,2024-11-14,2024-11-13T15:00:01Z,2024-11-13T15:30:00Z,2024-11-14T01:30:00+10:00,billable,0,23.37851,controlledLoad,E2,0,8.008,15.27401,none,,low
Usage,30,2024-11-14,2024-11-13T15:30:01Z,2024-11-13T16:00:00Z,2024-11-14T02:00:00+10:00,billable,0,23.15544,controlledLoad,E2,0,8.926,15.06124,none,,low
Usage,30,2024-11-14,2024-11-13T16:00:01Z,2024-11-13T16:30:00Z,2024-11-14T02:30:00+10:00,billable,0,22.06588,controlledLoad,E2,0,8.909,14.022,none,,low
Usage,30,2024-11-14,2024-11-13T16:30:01Z,2024-11-13T17:00:00Z,2024-11-14T03:00:00+10:00,billable,0,22.54425,controlledLoad,E2,0,8.797,14.47827,none,,low
Usage,30,2024-11-14,2024-11-13T17:00:01Z,2024-11-13T17:30:00Z,2024-11-14T03:30:00+10:00,billable,0,22.35734,controlledLoad,E2,0,8.587,14.3,none,,low
Usage,30,2024-11-14,2024-11-13T17:30:01Z,2024-11-13T18:00:00Z,2024-11-14T04:00:00+10:00,billable,0,22.87682,controlledLoad,E2,0,7.936,14.79549,none,,low
Usage,30,2024-11-14,2024-11-13T18:00:01Z,2024-11-13T18:30:00Z,2024-11-14T04:30:00+10:00,billable,0,23.80281,controlledLoad,E2,0,7.251,15.67871,none,,low
Usage,30,2024-11-14,2024-11-13T18:30:01Z,2024-11-13T19:00:00Z,2024-11-14T05:00:00+10:00,billable,0,25.43493,controlledLoad,E2,0,6.542000000000001,17.23545,none,,low
Usage,30,2024-11-14,2024-11-13T19:00:01Z,2024-11-13T19:30:00Z,2024-11-14T05:30:00+10:00,billable,0,31.99674,controlledLoad,E2,0,7.9079999999999995,23.49421,none,,neutral
Usage,30,2024-11-14,2024-11-13T19:30:01Z,2024-11-13T20:00:00Z,2024-11-14T06:00:00+10:00,billable,0,29.39073,controlledLoad,E2,0,16.955000000000002,21.00856,none,,low
Usage,30,2024-11-14,2024-11-13T20:00:01Z,2024-11-13T20:30:00Z,2024-11-14T06:30:00+10:00,billable,0,21.85196,controlledLoad,E2,0,29.857,13.81796,none,,low
Usage,30,2024-11-14,2024-11-13T20:30:01Z,2024-11-13T21:00:00Z,2024-11-14T07:00:00+10:00,billable,0,20.07949,controlledLoad,E2,0,38.084,12.12735,none,,veryLow
Usage,30,2024-11-14,2024-11-13T21:00:01Z,2024-11-13T21:30:00Z,2024-11-14T07:30:00+10:00,billable,0,16.83532,controlledLoad,E2,0,43.307,9.033,none,,veryLow
Usage,30,2024-11-14,2024-11-13T21:30:01Z,2024-11-13T22:00:00Z,2024-11-14T08:00:00+10:00,billable,0,15.88217,controlledLoad,E2,0,47.603,8.12387,none,,veryLow
Usage,30,2024-11-14,2024-11-13T22:00:01Z,2024-11-13T22:30:00Z,2024-11-14T08:30:00+10:00,billable,0,15.81338,controlledLoad,E2,0,51.004000000000005,8.05826,none,,veryLow
Usage,30,2024-11-14,2024-11-13T22:30:01Z,2024-11-13T23:00:00Z,2024-11-14T09:00:00+10:00,billable,0,15.85082,controlledLoad,E2,0,55.28999999999999,8.09397,none,,veryLow
Usage,30,2024-11-14,2024-11-13T23:00:01Z,2024-11-13T23:30:00Z,2024-11-14T09:30:00+10:00,billable,0,15.48951,controlledLoad,E2,0,57.684000000000005,7.74935,none,,veryLow
Usage,30,2024-11-14,2024-11-13T23:30:01Z,2024-11-14T00:00:00Z,2024-11-14T10:00:00+10:00,billable,0,14.10163,controlledLoad,E2,0,58.907,6.42557,none,,veryLow
Usage,30,2024-11-14,2024-11-14T00:00:01Z,2024-11-14T00:30:00Z,2024-11-14T10:30:00+10:00,billable,0,14.1168,controlledLoad,E2,0,58.724,6.44003,none,,veryLow
Usage,30,2024-11-14,2024-11-14T00:30:01Z,2024-11-14T01:00:00Z,2024-11-14T11:00:00+10:00,billable,0,13.20641,controlledLoad,E2,0,59.89600000000001,5.57169,none,,veryLow
