Date,Channel Type,Per kWh,Renewables,Descriptor,Spike Status
2024-08-15,controlledLoad,31.66211,4.5440000000000005,neutral,none
2024-08-15,controlledLoad,21.83205,11.762,low,none
2024-08-15,controlledLoad,17.13368,21.021,veryLow,none
2024-08-15,controlledLoad,17.16997,26.634999999999998,veryLow,none
2024-08-15,controlledLoad,17.24216,30.745,veryLow,none
2024-08-15,controlledLoad,17.45332,34.522999999999996,veryLow,none
2024-08-15,controlledLoad,18.1835,37.68,veryLow,none
2024-08-15,controlledLoad,17.3669,39.613,veryLow,none
2024-08-15,controlledLoad,19.06543,40.176,veryLow,none
2024-08-15,controlledLoad,18.90237,40.159,veryLow,none
2024-08-15,controlledLoad,36.89183,39.995999999999995,neutral,none
2024-08-15,controlledLoad,36.00939,40.918,neutral,none
2024-08-15,controlledLoad,27.27647,40.361999999999995,low,none
2024-08-15,controlledLoad,17.51198,40.534,veryLow,none
2024-08-15,controlledLoad,6.19995,40.721000000000004,extremelyLow,none
2024-08-15,controlledLoad,10.30609,40.410000000000004,veryLow,none
2024-08-15,controlledLoad,5.87091,37.980000000000004,extremelyLow,none
2024-08-15,controlledLoad,10.59348,32.402,veryLow,none
2024-08-15,controlledLoad,19.8858,24.404,veryLow,none
2024-08-15,controlledLoad,27.28998,13.378,low,none
2024-08-15,controlledLoad,38.11429,3.8830000000000005,neutral,none
2024-08-15,controlledLoad,44.27709,2.4699999999999998,high,none
2024-08-15,controlledLoad,444.81847,1.346,spike,spike
2024-08-15,controlledLoad,37.5232,1.358,neutral,none
2024-08-15,controlledLoad,3.97711,2.9170000000000003,extremelyLow,none
2024-08-15,controlledLoad,27.38308,3.6060000000000003,low,none
2024-08-15,controlledLoad,22.30135,3.628,low,none
2024-08-15,controlledLoad,23.13761,4.003,low,none
2024-08-15,controlledLoad,23.9824,3.7089999999999996,low,none
2024-08-15,controlledLoad,20.83822,3.5249999999999995,low,none
2024-08-15,controlledLoad,23.56285,3.6020000000000003,low,none
2024-08-15,controlledLoad,27.02997,3.579,low,none
2024-08-15,controlledLoad,28.25254,2.94,low,none
2024-08-15,controlledLoad,23.85128,2.742,low,none
2024-08-16,controlledLoad,23.19076,2.85,low,none
2024-08-16,controlledLoad,23.28132,3.2550000000000003,low,none
2024-08-16,controlledLoad,22.77937,3.787,low,none
2024-08-16,controlledLoad,20.20751,4.1290000000000004,veryLow,none
2024-08-16,controlledLoad,20.44073,3.988,veryLow,none
2024-08-16,controlledLoad,22.01194,3.9050000000000002,low,none
2024-08-16,controlledLoad,22.26873,3.787,low,none
2024-08-16,controlledLoad,22.58488,3.517,low,none
2024-08-16,controlledLoad,22.06596,2.851,low,none
2024-08-16,controlledLoad,22.14034,3.4770000000000003,low,none
2024-08-16,controlledLoad,24.16566,3.237,low,none
2024-08-16,controlledLoad,21.80724,4.104,low,none
2024-08-16,controlledLoad,27.96848,3.675,low,none
2024-08-16,controlledLoad,31.21226,3.295,neutral,none
2024-08-16,controlledLoad,26.20456,6.772,low,none
2024-08-16,controlledLoad,22.14993,12.723,low,none
2024-08-16,controlledLoad,21.8798,21.321,low,none
2024-08-16,controlledLoad,17.54713,29.564,veryLow,none
2024-08-16,controlledLoad,16.7344,37.988,veryLow,none
2024-08-16,controlledLoad,17.87402,40.581,veryLow,none
2024-08-16,controlledLoad,16.34958,47.025,veryLow,none
2024-08-16,controlledLoad,17.20582,48.821999999999996,veryLow,none
2024-08-16,controlledLoad,19.80863,48.832,veryLow,none
2024-08-16,controlledLoad,14.88867,50.978,veryLow,none
2024-08-16,controlledLoad,17.64507,50.991,veryLow,none
2024-08-16,controlledLoad,16.55454,53.382,veryLow,none
2024-08-16,controlledLoad,16.72945,53.33,veryLow,none
2024-08-16,controlledLoad,21.12374,48.931000000000004,low,none
2024-08-16,controlledLoad,20.80914,46.178999999999995,low,none
2024-08-16,controlledLoad,18.54417,45.166000000000004,veryLow,none
2024-08-16,controlledLoad,15.23307,41.003,veryLow,none
2024-08-16,controlledLoad,16.76314,33.872,veryLow,none
2024-08-16,controlledLoad,18.05986,27.127000000000002,veryLow,none
2024-08-16,controlledLoad,22.448,21.768,low,none
2024-08-16,controlledLoad,24.37401,16.044,low,none
2024-08-16,controlledLoad,31.00898,12.605,neutral,none
2024-08-16,controlledLoad,30.26252,10.506,low,none
2024-08-16,controlledLoad,30.7033,9.533999999999999,neutral,none
2024-08-16,controlledLoad,29.2358,7.7299999999999995,low,none
2024-08-16,controlledLoad,33.17273,6.107,neutral,none
2024-08-16,controlledLoad,27.37037,5.2170000000000005,low,none
2024-08-16,controlledLoad,23.71077,6.338000000000001,low,none
2024-08-16,controlledLoad,24.67102,7.291,low,none
2024-08-16,controlledLoad,23.54863,8.407,low,none
2024-08-16,controlledLoad,24.27543,9.716,low,none
2024-08-16,controlledLoad,21.70115,11.195,low,none
2024-08-16,controlledLoad,21.94897,12.793,low,none
2024-08-16,controlledLoad,21.41248,14.671000000000001,low,none
2024-08-17,controlledLoad,18.31284,16.468,veryLow,none
2024-08-17,controlledLoad,17.61842,17.706,veryLow,none
2024-08-17,controlledLoad,19.02357,18.047,veryLow,none
2024-08-17,controlledLoad,18.42394,15.403,veryLow,none
2024-08-17,controlledLoad,17.26881,16.335,veryLow,none
2024-08-17,controlledLoad,16.87151,18.791,veryLow,none
2024-08-17,controlledLoad,16.04174,20.766000000000002,veryLow,none
2024-08-17,controlledLoad,16.3725,20.652,veryLow,none
2024-08-17,controlledLoad,18.13035,16.827,veryLow,none
2024-08-17,controlledLoad,19.38809,16.438,veryLow,none
2024-08-17,controlledLoad,18.63704,15.4,veryLow,none
2024-08-17,controlledLoad,19.39921,15.481,veryLow,none
2024-08-17,controlledLoad,20.08198,16.861,veryLow,none
2024-08-17,controlledLoad,21.42906,17.366999999999997,low,none
2024-08-17,controlledLoad,16.94644,22.27,veryLow,none
2024-08-17,controlledLoad,12.11078,34.998000000000005,veryLow,none
2024-08-17,controlledLoad,10.58825,48.001,veryLow,none
2024-08-17,controlledLoad,9.38623,54.32900000000001,veryLow,none
2024-08-17,controlledLoad,6.22269,60.272999999999996,extremelyLow,none
2024-08-17,controlledLoad,4.89046,64.103,extremelyLow,none
2024-08-17,controlledLoad,7.35319,72.287,extremelyLow,none
2024-08-17,controlledLoad,14.48601,73.257,veryLow,none
2024-08-17,controlledLoad,5.76959,72.74199999999999,extremelyLow,none
2024-08-17,controlledLoad,3.11729,76.676,extremelyLow,none
2024-08-17,controlledLoad,6.23133,79.205,extremelyLow,none
2024-08-17,controlledLoad,5.88498,81.28699999999999,extremelyLow,none
2024-08-17,controlledLoad,7.71863,78.988,veryLow,none
2024-08-17,controlledLoad,7.90082,76.762,veryLow,none
2024-08-17,controlledLoad,6.46143,72.222,extremelyLow,none
2024-08-17,controlledLoad,3.79698,68.006,extremelyLow,none
2024-08-17,controlledLoad,6.84023,62.090999999999994,extremelyLow,none
2024-08-17,controlledLoad,12.12145,51.137,veryLow,none
2024-08-17,controlledLoad,14.11786,44.029,veryLow,none
2024-08-17,controlledLoad,21.59744,31.778000000000002,low,none
2024-08-17,controlledLoad,24.62557,23.93,low,none
2024-08-17,controlledLoad,24.97943,20.197000000000003,low,none
2024-08-17,controlledLoad,24.23025,19.761,low,none
2024-08-17,controlledLoad,21.72477,20.008,low,none
2024-08-17,controlledLoad,20.69798,19.811,low,none
2024-08-17,controlledLoad,20.46068,20.352999999999998,veryLow,none
2024-08-17,controlledLoad,20.54804,20.082,low,none
2024-08-17,controlledLoad,20.46629,21.041999999999998,veryLow,none
2024-08-17,controlledLoad,20.4289,21.11,veryLow,none
2024-08-17,controlledLoad,19.89115,20.474,veryLow,none
2024-08-17,controlledLoad,23.02711,20.000999999999998,low,none
2024-08-17,controlledLoad,27.728,19.171,low,none
2024-08-17,controlledLoad,25.17624,18.104,low,none
2024-08-17,controlledLoad,20.64408,17.494,low,none
2024-08-17,general,27.43569,16.468,veryLow,none
2024-08-17,general,26.74127,17.706,veryLow,none
2024-08-17,general,28.14642,18.047,veryLow,none
2024-08-17,general,27.54679,15.403,veryLow,none
2024-08-17,general,26.39166,16.335,veryLow,none
2024-08-17,general,25.99436,18.791,veryLow,none
2024-08-17,general,25.16459,20.766000000000002,veryLow,none
2024-08-17,general,25.49535,20.652,veryLow,none
2024-08-17,general,27.2532,16.827,veryLow,none
2024-08-17,general,28.51094,16.438,veryLow,none
2024-08-17,general,27.75989,15.4,veryLow,none
2024-08-17,general,28.52206,15.481,veryLow,none
2024-08-17,general,29.20483,16.861,veryLow,none
2024-08-17,general,30.55191,17.366999999999997,veryLow,none
2024-08-17,general,26.06929,22.27,veryLow,none
2024-08-17,general,21.23363,34.998000000000005,veryLow,none
2024-08-17,general,19.7111,48.001,veryLow,none
2024-08-17,general,18.50908,54.32900000000001,veryLow,none
2024-08-17,general,15.34554,60.272999999999996,extremelyLow,none
2024-08-17,general,14.01331,64.103,extremelyLow,none
2024-08-17,general,16.47604,72.287,extremelyLow,none
2024-08-17,general,23.60886,73.257,veryLow,none
2024-08-17,general,14.89244,72.74199999999999,extremelyLow,none
2024-08-17,general,12.24014,76.676,extremelyLow,none
2024-08-17,general,15.35418,79.205,extremelyLow,none
2024-08-17,general,15.00783,81.28699999999999,extremelyLow,none
2024-08-17,general,16.84148,78.988,veryLow,none
2024-08-17,general,17.02367,76.762,veryLow,none
2024-08-17,general,15.58428,72.222,extremelyLow,none
2024-08-17,general,12.91983,68.006,extremelyLow,none
2024-08-17,general,15.96308,62.090999999999994,extremelyLow,none
2024-08-17,general,21.2443,51.137,veryLow,none
2024-08-17,general,23.24071,44.029,veryLow,none
2024-08-17,general,30.72029,31.778000000000002,veryLow,none
2024-08-17,general,33.74842,23.93,low,none
2024-08-17,general,34.10228,20.197000000000003,low,none
2024-08-17,general,33.3531,19.761,low,none
2024-08-17,general,30.84762,20.008,veryLow,none
2024-08-17,general,29.82083,19.811,veryLow,none
2024-08-17,general,29.58353,20.352999999999998,veryLow,none
2024-08-17,general,29.67089,20.082,veryLow,none
2024-08-17,general,29.58914,21.041999999999998,veryLow,none
2024-08-17,general,29.55175,21.11,veryLow,none
2024-08-17,general,29.014,20.474,veryLow,none
2024-08-17,general,32.14996,20.000999999999998,low,none
2024-08-17,general,36.85085,19.171,low,none
2024-08-17,general,34.29909,18.104,low,none
2024-08-17,general,29.76693,17.494,veryLow,none
2024-08-18,general,28.93575,17.34,veryLow,none
2024-08-18,general,28.27631,17.16,veryLow,none
2024-08-18,general,30.60926,16.218,veryLow,none
2024-08-18,general,32.5453,15.323999999999998,low,none
2024-08-18,general,32.45011,15.440000000000001,low,none
2024-08-18,general,33.38666,14.693000000000001,low,none
2024-08-18,general,31.20767,14.542,veryLow,none
2024-08-18,general,30.35671,13.824,veryLow,none
2024-08-18,general,34.00272,12.188,low,none
2024-08-18,general,33.80476,10.905,low,none
2024-08-18,general,30.89152,9.767000000000001,veryLow,none
2024-08-18,general,29.49629,8.702,veryLow,none
2024-08-18,general,31.38348,8.376,veryLow,none
2024-08-18,general,31.0648,8.285,veryLow,none
2024-08-18,general,24.27078,13.761000000000001,veryLow,none
2024-08-18,general,23.40159,22.479,veryLow,none
2024-08-18,general,22.25796,32.655,veryLow,none
2024-08-18,general,21.50219,42.119,veryLow,none
2024-08-18,general,20.80444,48.466,veryLow,none
2024-08-18,general,20.70126,49.979,veryLow,none
2024-08-18,general,20.16558,51.693999999999996,veryLow,none
2024-08-18,general,18.73197,54.135999999999996,veryLow,none
2024-08-18,general,21.77445,54.08500000000001,veryLow,none
2024-08-18,general,20.81503,53.11900000000001,veryLow,none
2024-08-18,general,22.35329,51.637,veryLow,none
2024-08-18,general,21.87014,50.053000000000004,veryLow,none
2024-08-18,general,21.00677,50.834999999999994,veryLow,none
2024-08-18,general,21.11209,51.085,veryLow,none
2024-08-18,general,20.54422,48.247,veryLow,none
2024-08-18,general,23.33453,45.301,veryLow,none
2024-08-18,general,25.04539,40.642,veryLow,none
2024-08-18,general,25.67889,34.864,veryLow,none
2024-08-18,general,27.67789,27.107999999999997,veryLow,none
2024-08-18,general,38.52585,13.763,low,none
2024-08-18,general,45.94263,4.5120000000000005,neutral,none
2024-08-18,general,49.96873,2.062,neutral,none
2024-08-18,general,51.08449,1.696,neutral,none
2024-08-18,general,50.51121,1.7000000000000002,neutral,none
2024-08-18,general,46.87679,1.779,neutral,none
2024-08-18,general,44.303,1.7409999999999999,neutral,none
2024-08-18,general,43.8273,1.7999999999999998,neutral,none
2024-08-18,general,39.22158,1.8350000000000002,low,none
2024-08-18,general,38.11168,1.788,low,none
2024-08-18,general,34.48923,2.019,low,none
2024-08-18,general,34.5193,2.503,low,none
2024-08-18,general,33.3346,2.8930000000000002,low,none
2024-08-18,general,36.07923,2.926,low,none
2024-08-18,general,33.21364,3.688,low,none
2024-08-19,general,32.86053,4.696,low,none
2024-08-19,general,31.89917,5.232,low,none
2024-08-19,general,30.23992,5.643,veryLow,none
2024-08-19,general,29.21442,5.956,veryLow,none
2024-08-19,general,29.03402,6.202,veryLow,none
2024-08-19,general,28.55574,6.94,veryLow,none
2024-08-19,general,30.03731,6.922000000000001,veryLow,none
2024-08-19,general,30.30226,6.864000000000001,veryLow,none
2024-08-19,general,34.19612,6.9559999999999995,low,none
2024-08-19,general,37.21691,7.432999999999999,low,none
2024-08-19,general,36.85414,6.920999999999999,low,none
2024-08-19,general,34.77284,6.6979999999999995,low,none
2024-08-19,general,36.89992,7.3020000000000005,low,none
2024-08-19,general,43.74699,8.608,neutral,none
2024-08-19,general,34.42785,13.206000000000001,low,none
2024-08-19,general,20.40987,24.401999999999997,veryLow,none
2024-08-19,general,23.06588,35.854,veryLow,none
2024-08-19,general,22.67867,43.373,veryLow,none
2024-08-19,general,24.59215,48.251,veryLow,none
2024-08-19,general,23.62208,52.92099999999999,veryLow,none
2024-08-19,general,24.65812,56.923,veryLow,none
2024-08-19,general,23.16207,59.39,veryLow,none
2024-08-19,general,16.11789,58.484,extremelyLow,none
2024-08-19,general,18.80105,55.672,veryLow,none
2024-08-19,general,17.76583,53.614,veryLow,none
2024-08-19,general,20.3399,53.842999999999996,veryLow,none
2024-08-19,general,21.95443,51.024,veryLow,none
2024-08-19,general,24.17776,49.143,veryLow,none
2024-08-19,general,24.42959,46.08,veryLow,none
2024-08-19,general,23.89168,45.062999999999995,veryLow,none
2024-08-19,general,26.20543,43.036,veryLow,none
2024-08-19,general,25.1158,38.361000000000004,veryLow,none
2024-08-19,general,28.11709,26.196,veryLow,none
2024-08-19,general,33.81238,14.984,low,none
2024-08-19,general,37.31316,4.253,low,none
2024-08-19,general,41.00189,2.864,low,none
2024-08-19,general,42.86462,3.675,neutral,none
2024-08-19,general,39.14851,4.236,low,none
2024-08-19,general,32.92342,5.172000000000001,low,none
2024-08-19,general,33.51819,6.065,low,none
2024-08-19,general,32.56691,6.585000000000001,low,none
2024-08-19,general,31.15239,7.5009999999999994,veryLow,none
2024-08-19,general,31.87797,8.16,low,none
2024-08-19,general,28.88963,8.661000000000001,veryLow,none
2024-08-19,general,28.83952,9.136,veryLow,none
2024-08-19,general,27.86334,9.652,veryLow,none
2024-08-19,general,28.03938,10.607,veryLow,none
2024-08-19,general,26.67454,10.988000000000001,veryLow,none
2024-08-20,general,26.34049,11.768,veryLow,none
2024-08-20,general,26.03073,12.644,veryLow,none
2024-08-20,general,26.00449,13.495,veryLow,none
2024-08-20,general,25.71709,13.567000000000002,veryLow,none
2024-08-20,general,25.98452,12.461,veryLow,none
2024-08-20,general,26.18585,13.464,veryLow,none
2024-08-20,general,25.96732,13.766,veryLow,none
2024-08-20,general,25.92725,14.105,veryLow,none
2024-08-20,general,25.72855,13.499,veryLow,none
2024-08-20,general,26.59744,12.952,veryLow,none
2024-08-20,general,25.91377,12.373000000000001,veryLow,none
2024-08-20,general,26.90668,10.965,veryLow,none
2024-08-20,general,30.98208,9.891,veryLow,none
2024-08-20,general,34.63534,9.931,low,none
2024-08-20,general,28.26683,16.932,veryLow,none
2024-08-20,general,22.68794,29.814,veryLow,none
2024-08-20,general,19.1121,40.759,veryLow,none
2024-08-20,general,20.5318,47.781,veryLow,none
2024-08-20,general,18.72125,53.912000000000006,veryLow,none
2024-08-20,general,19.29211,58.995,veryLow,none
2024-08-20,general,19.05594,62.214999999999996,veryLow,none
2024-08-20,general,16.21218,67.616,extremelyLow,none
2024-08-20,general,16.17231,71.124,extremelyLow,none
2024-08-20,general,15.67966,72.916,extremelyLow,none
2024-08-20,general,14.71013,73.236,extremelyLow,none
2024-08-20,general,13.75189,71.854,extremelyLow,none
2024-08-20,general,13.65877,69.842,extremelyLow,none
2024-08-20,general,12.6927,67.805,extremelyLow,none
2024-08-20,general,17.17107,60.690999999999995,veryLow,none
2024-08-20,general,20.24689,55.816,veryLow,none
2024-08-20,general,18.15188,49.524,veryLow,none
2024-08-20,general,23.95451,39.065,veryLow,none
2024-08-20,general,25.12179,28.660999999999998,veryLow,none
2024-08-20,general,30.12583,18.434,veryLow,none
2024-08-20,general,36.93695,11.062,low,none
2024-08-20,general,40.22819,7.5600000000000005,low,none
2024-08-20,general,37.82152,8.029,low,none
2024-08-20,general,33.14508,10.062,low,none
2024-08-20,general,31.6351,10.935,low,none
2024-08-20,general,32.29235,13.184000000000001,low,none
2024-08-20,general,31.49512,15.781,veryLow,none
2024-08-20,general,30.15591,17.447,veryLow,none
2024-08-20,general,31.96709,17.97,low,none
2024-08-20,general,29.97195,19.588,veryLow,none
2024-08-20,general,29.04747,20.118,veryLow,none
2024-08-20,general,28.21601,22.698,veryLow,none
2024-08-20,general,28.9826,23.498,veryLow,none
2024-08-20,general,29.10823,24.387,veryLow,none
2024-08-21,general,29.16433,24.83,veryLow,none
2024-08-21,general,27.02765,25.575,veryLow,none
2024-08-21,general,26.74159,26.568,veryLow,none
